country,type,date_start,date_end,policy_id,entry_type,correct_type,update_type,update_level,date_announced,init_country_level,type_sub_cat
South Africa,Lockdown,2020-12-30,2021-01-15,1474040,new_entry,original,,,2020-12-29,National,
South Africa,Other Policy Not Listed Above,2020-03-26,2020-04-16,3409944,new_entry,original,,,2020-03-23,National,
South Africa,Other Policy Not Listed Above,2020-03-26,2020-04-16,3409944,update,original,,,2020-04-02,National,
South Africa,Other Policy Not Listed Above,2020-08-17,2020-09-20,2672165,update,original,End of Policy,,2020-08-15,National,
South Africa,Other Policy Not Listed Above,2020-09-01,2020-09-02,3303309,new_entry,original,,,2020-09-01,National,
South Africa,Other Policy Not Listed Above,2020-12-16,2021-01-03,763719,new_entry,original,,,2020-12-14,National,
South Africa,Other Policy Not Listed Above,2020-12-16,2021-01-03,7172241,new_entry,original,,,2020-12-14,National,
South Africa,Other Policy Not Listed Above,2021-01-07,2021-01-08,2199355,new_entry,original,,,2021-01-07,National,
South Africa,Other Policy Not Listed Above,2021-01-12,2021-02-01,2029408,new_entry,original,,,2021-01-11,National,
South Africa,Other Policy Not Listed Above,2021-01-12,2021-02-01,763719,update,original,End of Policy,,2021-01-11,National,
South Africa,Other Policy Not Listed Above,2021-01-12,2021-02-01,7172241,update,original,End of Policy,,2021-01-11,National,
South Africa,Quarantine,2020-03-27,2020-04-16,5036306,new_entry,original,,,2020-03-23,National,Self-Quarantine (i.e. quarantine at home)
South Africa,Quarantine,2020-03-27,2020-04-16,5036306,new_entry,original,,,2020-03-23,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
South Africa,Quarantine,2020-03-31,2020-04-30,2813848,new_entry,original,,,2020-03-31,National,Self-Quarantine (i.e. quarantine at home)
South Africa,Quarantine,2020-03-31,2020-04-30,2813848,new_entry,original,,,2020-03-31,National,Government Quarantine (i.e. quarantine at a government hotel or facility)
South Africa,Quarantine,2020-04-04,2020-04-30,1233669,new_entry,original,,,2020-04-02,National,Self-Quarantine (i.e. quarantine at home)
South Africa,Quarantine,2020-04-04,2020-04-30,1233669,new_entry,original,,,2020-04-02,National,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
South Africa,Restriction and Regulation of Businesses,2020-05-12,2020-05-31,5410931,update,original,End of Policy,,2020-05-12,National,Retail Businesses
South Africa,Restriction and Regulation of Businesses,2020-05-12,2020-06-11,7681011,update,original,End of Policy,,2020-05-12,National,Transportation (land; water and air)
South Africa,Restriction and Regulation of Businesses,2020-06-25,2020-08-17,1793763,new_entry,original,,,2020-06-25,National,Other Businesses
South Africa,Restriction and Regulation of Businesses,2020-08-18,2020-09-20,4799883,new_entry,original,,,2020-08-17,National,Bars
South Africa,Restriction and Regulation of Businesses,2020-08-18,2020-09-20,4799883,new_entry,original,,,2020-08-17,National,Other Businesses
South Africa,Restriction and Regulation of Businesses,2020-12-29,2021-02-01,1680209,new_entry,original,,,2020-12-28,National,All or unspecified businesses
South Africa,Restriction and Regulation of Businesses,2021-04-02,2021-04-05,8447227,new_entry,original,,,2021-03-30,National,Restaurants
South Africa,Restriction and Regulation of Businesses,2021-04-02,2021-04-05,8447227,new_entry,original,,,2021-03-30,National,Bars
South Africa,Restriction and Regulation of Businesses,2021-04-02,2021-04-05,8447227,new_entry,original,,,2021-03-30,National,Other Businesses
South Africa,Restriction and Regulation of Businesses,2021-04-02,2021-04-05,6580589,new_entry,original,,,2021-03-30,National,All or unspecified businesses
South Africa,Restriction and Regulation of Government Services,2020-03-18,2020-04-18,5011005,new_entry,original,,,2020-03-18,National,
South Africa,Restriction and Regulation of Government Services,2020-04-09,2020-06-11,82212,update,original,End of Policy,,2020-04-09,National,Regulated government working hours (e.g. work from home policies for government workers)
South Africa,Restrictions of Mass Gatherings,2020-05-01,2020-05-31,8343273,new_entry,original,,,2020-04-29,National,
South Africa,Restrictions of Mass Gatherings,2020-06-01,2020-08-17,7676097,new_entry,original,,,2020-05-28,National,Attendance at religious services restricted (e.g. mosque/church closings)
South Africa,Restrictions of Mass Gatherings,2020-06-01,2020-07-31,465902,new_entry,original,,,2020-05-28,National,
South Africa,Restrictions of Mass Gatherings,2020-06-25,2020-08-17,4877379,new_entry,original,,,2020-06-25,National,
South Africa,Restrictions of Mass Gatherings,2020-07-31,2020-08-17,5298474,new_entry,original,,,2020-07-31,National,
South Africa,Restrictions of Mass Gatherings,2020-07-31,2020-08-17,465902,update,original,End of Policy,,2020-07-31,National,
South Africa,Restrictions of Mass Gatherings,2020-08-18,2020-09-20,679915,new_entry,original,,,2020-08-17,National,
South Africa,Restrictions of Mass Gatherings,2020-09-21,2020-12-28,6489056,new_entry,original,,,2020-09-18,National,
South Africa,Restrictions of Mass Gatherings,2020-09-21,2020-12-15,9244062,new_entry,original,,,2020-09-18,National,Other mass gatherings not specified above restricted
South Africa,Restrictions of Mass Gatherings,2020-09-21,2020-12-15,1507952,new_entry,original,,,2020-09-18,National,Attendance at religious services restricted (e.g. mosque/church closings)
South Africa,Restrictions of Mass Gatherings,2020-09-21,2020-12-15,2467428,new_entry,original,,,2020-09-18,National,Other mass gatherings not specified above restricted
South Africa,Restrictions of Mass Gatherings,2021-01-12,2021-02-01,2265023,update,original,End of Policy,,2021-01-11,National,
South Africa,Restrictions of Mass Gatherings,2021-04-02,2021-04-05,4955050,new_entry,original,,,2021-03-30,National,Attendance at religious services restricted (e.g. mosque/church closings)
South Africa,Social Distancing,2020-03-18,2020-04-14,205091,new_entry,original,,,2020-03-15,National,
South Africa,Social Distancing,2020-05-01,2020-05-31,7977294,new_entry,original,,,2020-04-29,National,Wearing Masks in all public spaces/everywhere
South Africa,Social Distancing,2020-05-01,2020-05-31,6038091,new_entry,original,,,2020-05-01,National,
South Africa,Social Distancing,2020-06-01,2020-07-12,8811616,new_entry,original,,,2020-05-28,National,Wearing Masks in all public spaces/everywhere
South Africa,Social Distancing,2020-07-12,2020-08-17,8811616,update,original,Change of Policy,Both Strengthening and Relaxing,2020-07-12,National,Wearing Masks in all public spaces/everywhere
South Africa,Social Distancing,2020-08-18,2020-09-20,4799883Di,new_entry,original,,,2020-08-17,National,Keeping a distance of at least 6 feet or 1.5 meters apart at Bars
South Africa,Social Distancing,2020-08-18,2020-09-20,4799883Di,new_entry,original,,,2020-08-17,National,Keeping a distance of at least 6 feet or 1.5 meters apart at Other Businesses
South Africa,Social Distancing,2021-04-02,2021-04-05,8447227Ma,new_entry,original,,,2021-03-30,National,Wearing Masks inside Restaurants
South Africa,Social Distancing,2021-04-02,2021-04-05,8447227Ma,new_entry,original,,,2021-03-30,National,Wearing Masks inside Bars
South Africa,Social Distancing,2021-04-02,2021-04-05,8447227Ma,new_entry,original,,,2021-03-30,National,Wearing Masks inside Other Businesses
South Korea,Closure and Regulation of Schools,2020-02-27,2020-03-08,3686095,update,original,,Strengthening,2020-02-26,Municipal,Primary Schools (generally for children ages 10 and below)
South Korea,Closure and Regulation of Schools,2020-02-27,2020-03-08,3686095,update,original,,Strengthening,2020-02-26,Municipal,Secondary Schools (generally for children ages 10 to 18)
South Korea,Closure and Regulation of Schools,2020-03-02,2020-03-08,3686095,new_entry,original,,,2020-02-21,Municipal,Primary Schools (generally for children ages 10 and below)
South Korea,Closure and Regulation of Schools,2020-03-02,2020-03-08,3686095,new_entry,original,,,2020-02-21,Municipal,Secondary Schools (generally for children ages 10 to 18)
South Korea,Public Awareness Measures,2020-01-23,2020-04-20,4275651,new_entry,original,,,2020-01-23,National,
South Korea,Public Awareness Measures,2020-02-16,2020-04-20,4275651,update,original,,,2020-02-16,National,
South Korea,Restriction and Regulation of Businesses,2020-05-10,2020-05-24,9550263,new_entry,original,,,2020-05-10,Municipal,Bars
South Korea,Restriction and Regulation of Businesses,2020-05-10,2020-05-24,9550263,new_entry,original,,,2020-05-10,Municipal,Other Businesses
South Korea,Restriction and Regulation of Businesses,2020-08-23,2020-09-20,1323317,new_entry,original,,,2020-08-22,National,Bars
South Korea,Restriction and Regulation of Businesses,2020-08-23,2020-09-20,1323317,new_entry,original,,,2020-08-22,National,Other Businesses
South Korea,Restriction and Regulation of Businesses,2020-08-30,2020-09-13,3738114,new_entry,original,,,2020-08-22,National,Restaurants
South Korea,Restriction and Regulation of Businesses,2020-08-30,2020-09-13,3738114,new_entry,original,,,2020-08-22,National,Bars
South Korea,Restriction and Regulation of Businesses,2020-08-30,2020-09-13,3738114,new_entry,original,,,2020-08-22,National,Other Businesses
South Korea,Restriction and Regulation of Government Services,2020-08-30,2020-09-13,707103,new_entry,original,,,2020-08-23,National,Regulated government working hours (e.g. work from home policies for government workers)
South Korea,Restrictions of Mass Gatherings,2020-08-23,2020-09-20,8294576,new_entry,original,,,2020-08-22,National,
South Korea,Social Distancing,2020-03-22,2020-04-05,2501232,new_entry,original,,,2020-03-22,National,Keeping a distance of at least 6 feet or 1.5 meters apart
South Korea,Social Distancing,2020-03-22,2020-04-05,2501232,new_entry,original,,,2020-03-22,National,Restrictions on ridership of subways and trams
South Korea,Social Distancing,2020-03-22,2020-04-05,2501232,new_entry,original,,,2020-03-22,National,Restrictions on ridership of trains
South Korea,Social Distancing,2020-03-22,2020-04-05,2501232,new_entry,original,,,2020-03-22,National,Restrictions on ridership of buses
South Korea,Social Distancing,2020-03-22,2020-04-05,2501232,new_entry,original,,,2020-03-22,National,Unspecified Mask Wearing Policy
South Sudan,Closure and Regulation of Schools,2020-03-20,2020-04-20,8390,new_entry,original,,,2020-03-20,National,Primary Schools (generally for children ages 10 and below)
South Sudan,Closure and Regulation of Schools,2020-03-20,2020-04-20,8390,new_entry,original,,,2020-03-20,National,Secondary Schools (generally for children ages 10 to 18)
South Sudan,Closure and Regulation of Schools,2020-03-20,2020-04-20,8390,new_entry,original,,,2020-03-20,National,Higher education institutions (i.e. degree granting institutions)
South Sudan,Health Testing,2020-05-26,2020-06-02,5406328,new_entry,original,,,2020-05-26,National,
South Sudan,Lockdown,2021-03-04,2021-04-03,6072336,new_entry,original,,,2021-03-04,National,
Spain,Closure and Regulation of Schools,2020-03-10,2020-03-25,133016,new_entry,original,,,2020-03-10,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-10,2020-03-25,133016,new_entry,original,,,2020-03-10,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-10,2020-03-25,133016,new_entry,original,,,2020-03-10,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-10,2020-03-25,133016,new_entry,original,,,2020-03-10,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-11,2020-03-25,8129348,new_entry,original,,,2020-03-09,Municipal,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-11,2020-03-25,8129348,new_entry,original,,,2020-03-09,Municipal,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-11,2020-03-25,8129348,new_entry,original,,,2020-03-09,Municipal,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-11,2020-03-25,8129348,new_entry,original,,,2020-03-09,Municipal,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-26,1470596,new_entry,original,,,2020-03-11,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-12,2021-04-15,4557681,new_entry,original,,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-12,2021-04-15,4557681,new_entry,original,,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-12,2021-04-15,4557681,new_entry,original,,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-12,2021-04-15,4557681,new_entry,original,,,2020-03-12,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-14,1470596,update,original,End of Policy,,2020-03-11,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-26,4557681,update,original,Change of Policy,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-26,4557681,update,original,Change of Policy,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-26,4557681,update,original,Change of Policy,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-12,2020-03-26,4557681,update,original,Change of Policy,,2020-03-12,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-27,2022716,new_entry,original,,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-27,2022716,new_entry,original,,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-27,2022716,new_entry,original,,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-27,2022716,new_entry,original,,,2020-03-12,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-25,5808019,update,original,End of Policy,,2020-03-13,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-25,5808019,update,original,End of Policy,,2020-03-13,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-25,5808019,update,original,End of Policy,,2020-03-13,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-14,402657,update,original,End of Policy,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-14,402657,update,original,End of Policy,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-03-14,402657,update,original,End of Policy,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-13,2020-04-26,402657,update,original,Change of Policy,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-04-26,402657,update,original,Change of Policy,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-04-26,402657,update,original,Change of Policy,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-29,402657,update,original,End of Policy,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-29,402657,update,original,End of Policy,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-13,2020-05-29,402657,update,original,End of Policy,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-27,8282752,new_entry,original,,,2020-03-13,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-27,3673641,new_entry,original,,,2020-03-13,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-27,8301973,new_entry,original,,,2020-03-13,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-29,6547430,new_entry,original,,,2020-03-17,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-29,6547430,new_entry,original,,,2020-03-17,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-29,6547430,new_entry,original,,,2020-03-17,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-14,2020-03-29,6547430,new_entry,original,,,2020-03-17,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-30,3151135,new_entry,original,,,2020-03-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-30,3151135,new_entry,original,,,2020-03-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-30,3151135,new_entry,original,,,2020-03-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-30,3151135,new_entry,original,,,2020-03-12,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-29,3627498,new_entry,original,,,2020-03-13,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-29,3627498,new_entry,original,,,2020-03-13,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-29,3627498,new_entry,original,,,2020-03-13,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-03-16,2020-03-29,3627498,new_entry,original,,,2020-03-13,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-05-18,2020-05-25,551922,update,original,End of Policy,,2020-05-12,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-05-18,2020-05-25,551922,update,original,End of Policy,,2020-05-12,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-05-18,2020-05-25,551922,update,original,End of Policy,,2020-05-12,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-05-18,2020-05-25,551922,update,original,End of Policy,,2020-05-12,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-05-20,2020-05-21,3771313,new_entry,original,,,2020-05-20,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-05-20,2020-05-21,3771313,new_entry,original,,,2020-05-20,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-05-20,2020-05-21,3771313,new_entry,original,,,2020-05-20,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-05-25,2020-06-19,2025460,update,original,End of Policy,,2020-04-22,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-05-25,2020-06-19,2025460,update,original,End of Policy,,2020-04-22,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-05-25,2020-06-19,4964959,update,original,End of Policy,,2020-05-13,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-05-25,2020-06-19,4964959,update,original,End of Policy,,2020-05-13,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-05-29,2020-06-15,4538677,update,original,End of Policy,,2020-05-25,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-05-29,2020-06-15,4538677,update,original,End of Policy,,2020-05-25,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-05-29,2020-06-15,4538677,update,original,End of Policy,,2020-05-25,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-05-29,2020-06-15,4538677,update,original,End of Policy,,2020-05-25,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-06-15,2020-09-01,8022254,update,original,End of Policy,,2020-06-15,Provincial,Preschool or childcare facilities (generally for children ages 5 and below)
Spain,Closure and Regulation of Schools,2020-06-15,2020-09-01,8022254,update,original,End of Policy,,2020-06-15,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Closure and Regulation of Schools,2020-06-15,2020-09-01,8022254,update,original,End of Policy,,2020-06-15,Provincial,Primary Schools (generally for children ages 10 and below)
Spain,Closure and Regulation of Schools,2020-06-15,2020-09-01,8022254,update,original,End of Policy,,2020-06-15,Provincial,Higher education institutions (i.e. degree granting institutions)
Spain,Closure and Regulation of Schools,2020-08-24,2020-11-15,3364191,new_entry,original,,,2020-08-24,Provincial,Secondary Schools (generally for children ages 10 to 18)
Spain,Curfew,2020-05-04,2020-05-18,9967101,new_entry,original,,,2020-05-04,Provincial,
Spain,Curfew,2020-05-04,2020-05-18,8354734,new_entry,original,,,2020-05-04,Provincial,
Spain,Curfew,2020-05-04,2020-05-18,1383759,new_entry,original,,,2020-05-04,Provincial,
Spain,Curfew,2020-05-04,2020-05-18,5587352,new_entry,original,,,2020-05-04,Provincial,
Spain,Curfew,2020-05-04,2020-05-18,3495724,new_entry,original,,,2020-05-04,Provincial,
Spain,Curfew,2020-05-04,2020-12-04,6191447,update,original,End of Policy,,2020-04-28,National,
Spain,Curfew,2020-05-04,2020-05-27,1004165,update,original,End of Policy,,2020-04-28,Provincial,
Spain,Curfew,2020-05-04,2020-05-27,166094,update,original,End of Policy,,2020-04-28,Provincial,
Spain,Curfew,2020-05-04,2020-05-27,6686850,update,original,End of Policy,,2020-04-28,Provincial,
Spain,Curfew,2020-05-27,2020-06-10,4455013,new_entry,original,,,2020-05-27,Provincial,
Spain,Curfew,2020-05-27,2020-06-01,4455013,update,original,End of Policy,,2020-05-27,Provincial,
Spain,Curfew,2020-06-01,2020-06-15,6147375,new_entry,original,,,2020-06-01,Provincial,
Spain,Curfew,2020-06-01,2020-06-15,7045959,new_entry,original,,,2020-06-01,Provincial,
Spain,Curfew,2020-06-01,2020-06-15,2569543,new_entry,original,,,2021-05-28,Provincial,
Spain,Curfew,2020-12-31,2021-01-01,5477450,new_entry,original,,,2020-12-31,Municipal,
Spain,Curfew,2021-03-26,2021-04-09,164030,new_entry,original,,,2021-03-26,Provincial,
Spain,Declaration of Emergency,2020-03-13,2020-04-26,6133578,update,original,Change of Policy,Strengthening,2020-03-13,National,
Spain,Declaration of Emergency,2020-03-13,2020-05-24,6133578,update,original,Change of Policy,Strengthening,2020-03-13,National,
Spain,Declaration of Emergency,2020-03-13,2020-06-07,6133578,update,original,Change of Policy,Strengthening,2020-03-13,National,
Spain,Declaration of Emergency,2020-03-14,2020-03-29,6133578,update,original,End of Policy,Strengthening,2020-03-14,National,
Spain,Declaration of Emergency,2020-03-25,2020-04-11,6133578,update,original,,,2020-03-25,National,
Spain,Declaration of Emergency,2020-04-09,2020-04-26,6133578,update,original,,,2020-04-09,National,
Spain,Declaration of Emergency,2020-05-25,2020-06-08,4481897,new_entry,original,,,2020-05-22,National,
Spain,Declaration of Emergency,2020-06-07,2020-06-21,6133578,update,original,Change of Policy,Strengthening,2020-06-05,National,
Spain,Declaration of Emergency,2020-06-08,2020-06-21,392131,new_entry,original,,,2020-06-05,National,
Spain,External Border Restrictions,2020-06-21,2020-07-01,5540662,new_entry,original,,,2020-06-14,National,Total border crossing ban
Spain,Health Monitoring,2020-03-15,2020-03-17,5145629,new_entry,original,,,2020-03-15,National,
Spain,Health Monitoring,2020-05-04,2020-06-21,8078599,new_entry,original,,,2020-04-28,National,
Spain,Health Monitoring,2020-05-11,2020-05-18,9321276,update,original,End of Policy,,2020-05-08,Provincial,
Spain,Health Resources,2020-03-10,2020-04-14,9757920,new_entry,original,,,2020-04-15,National,Masks
Spain,Health Resources,2020-03-10,2020-04-14,9757920,new_entry,original,,,2020-04-15,National,Ventilators
Spain,Health Resources,2020-03-10,2020-04-14,9757920,new_entry,original,,,2020-04-15,National,Personal Protective Equipment
Spain,Health Resources,2020-03-10,2020-04-14,9757920,new_entry,original,,,2020-04-15,National,Test Kits
Spain,Health Resources,2020-03-10,2020-04-14,9757920,update,original,Change of Policy,Strengthening,2020-06-18,National,Masks
Spain,Health Resources,2020-03-10,2020-04-14,9757920,update,original,Change of Policy,Strengthening,2020-06-18,National,Ventilators
Spain,Health Resources,2020-03-10,2020-04-14,9757920,update,original,Change of Policy,Strengthening,2020-06-18,National,Personal Protective Equipment
Spain,Health Resources,2020-03-10,2020-04-14,9757920,update,original,Change of Policy,Strengthening,2020-06-18,National,Test Kits
Spain,Health Resources,2020-03-10,2020-04-14,9757920,update,original,Change of Policy,Strengthening,2020-06-18,National,Other Health Materials
Spain,Health Resources,2020-03-12,2020-03-26,5777387,new_entry,original,,,2020-03-11,Provincial,Hospitals
Spain,Health Resources,2020-03-12,2020-03-26,5777387,new_entry,original,,,2020-03-11,Provincial,Doctors
Spain,Health Resources,2020-03-12,2020-03-26,5777387,new_entry,original,,,2020-03-11,Provincial,Nurses
Spain,Health Resources,2020-03-12,2020-03-14,5777387,update,original,End of Policy,,2020-03-11,Provincial,Hospitals
Spain,Health Resources,2020-03-12,2020-03-14,5777387,update,original,End of Policy,,2020-03-11,Provincial,Doctors
Spain,Health Resources,2020-03-12,2020-03-14,5777387,update,original,End of Policy,,2020-03-11,Provincial,Nurses
Spain,Health Resources,2020-03-15,2020-06-15,6052605,new_entry,original,,,2020-03-15,National,Doctors
Spain,Health Resources,2020-03-15,2020-06-15,6052605,new_entry,original,,,2020-03-15,National,Nurses
Spain,Health Resources,2020-03-15,2020-06-15,6052605,new_entry,original,,,2020-03-15,National,Unspecified Health Staff
Spain,Health Resources,2020-03-21,2020-03-22,8718229,new_entry,original,,,2020-03-21,National,Masks
Spain,Health Resources,2020-03-24,2020-04-07,6545668,update,original,End of Policy,,2020-03-24,Provincial,Unspecified Health Materials
Spain,Health Resources,2020-04-03,2020-06-03,8150178,new_entry,original,,,2020-04-03,National,Ventilators
Spain,Health Resources,2020-04-04,2020-04-05,3816579,new_entry,original,,,2020-04-04,Provincial,Ventilators
Spain,Health Resources,2021-02-01,2021-02-15,5278120,new_entry,original,,,2020-04-02,Municipal,Temporary Quarantine Centers
Spain,Health Testing,2020-04-28,2020-05-12,2444766,new_entry,original,,,2020-04-28,Provincial,Fixed Health Testing stations (excluding drive-ins)
Spain,Internal Border Restrictions,2020-03-13,2020-03-27,3459429,new_entry,original,,,2020-03-12,Provincial,
Spain,Internal Border Restrictions,2020-03-14,2020-05-04,9732597,new_entry,original,,,2020-03-14,National,
Spain,Internal Border Restrictions,2020-05-11,2020-05-25,8210839,new_entry,original,,,2020-05-08,Provincial,
Spain,Lockdown,2020-03-12,2020-03-26,1033867,new_entry,original,,,2020-03-11,Provincial,
Spain,Lockdown,2020-03-12,2020-03-14,1033867,update,original,End of Policy,,2020-03-11,Provincial,
Spain,Lockdown,2020-03-14,2020-03-27,9999945,new_entry,original,,,2020-03-13,Provincial,
Spain,Lockdown,2020-03-17,2020-03-31,7501068,new_entry,original,,,2020-03-13,Provincial,
Spain,Lockdown,2020-03-30,2020-04-13,7182567,update,original,End of Policy,,2020-03-28,National,
Spain,Lockdown,2020-04-13,2020-04-26,2493151,update,original,End of Policy,,2020-04-13,National,
Spain,Lockdown,2020-05-02,2020-12-02,5648587,update,original,End of Policy,,2020-04-25,National,
Spain,Lockdown,2020-05-04,2020-05-18,2655230,new_entry,original,,,2020-05-03,Provincial,
Spain,Lockdown,2020-06-08,2020-06-22,7748752,new_entry,original,,,2020-06-06,Provincial,
Spain,Lockdown,2020-07-18,2021-04-15,7793672,new_entry,original,,,2020-07-18,Provincial,
