Sports,User ID,Gender,Latitude,Longitude,Altitude,Heart Rate,Time Stamp
 'run',187168406, 'male',55.7882684,10.0263424,29.8,147,1367931382
 'run',187168406, 'male',55.7881578,10.0268584,30.2,147,1367931392
 'run',187168406, 'male',55.7880413,10.0274416,30.4,147,1367931403
 'run',187168406, 'male',55.7879442,10.0276847,30.4,147,1367931409
 'run',187168406, 'male',55.7879001,10.027626,30.6,146,1367931413
 'run',187168406, 'male',55.7877567,10.0275655,31,143,1367931420
 'run',187168406, 'male',55.7875847,10.027563,31.8,141,1367931427
 'run',187168406, 'male',55.7872764,10.0277014,32.6,142,1367931439
 'run',187168406, 'male',55.7869563,10.0277135,34.4,143,1367931450
 'run',187168406, 'male',55.7868539,10.0276862,35,143,1367931453
 'run',187168406, 'male',55.786673,10.0275337,35.6,142,1367931458
 'run',187168406, 'male',55.7864817,10.0272726,36.6,140,1367931467
 'run',187168406, 'male',55.7863944,10.0270881,36.6,139,1367931472
 'run',187168406, 'male',55.7864642,10.0268057,36.4,138,1367931479
 'run',187168406, 'male',55.7865649,10.0263913,36,140,1367931488
 'run',187168406, 'male',55.7864217,10.0266861,16,95,1367932057
 'run',187168406, 'male',55.7864171,10.0267682,16.6,99,1367932061
 'run',187168406, 'male',55.7863828,10.0268961,16.8,104,1367932064
 'run',187168406, 'male',55.7863771,10.0270249,16.6,108,1367932067
 'run',187168406, 'male',55.7863806,10.0271929,16.8,113,1367932072
 'run',187168406, 'male',55.7864589,10.0272733,17,114,1367932075
 'run',187168406, 'male',55.7865742,10.0273953,17.2,119,1367932079
 'run',187168406, 'male',55.7866825,10.0275027,17.8,123,1367932084
 'run',187168406, 'male',55.7867402,10.0275556,17.8,124,1367932087
 'run',187168406, 'male',55.7868009,10.0276406,17.6,127,1367932092
 'run',187168406, 'male',55.7869086,10.0276691,17.4,130,1367932097
 'run',187168406, 'male',55.7872044,10.0276075,17.2,135,1367932108
 'run',187168406, 'male',55.7873695,10.0275557,17.2,136,1367932114
 'run',187168406, 'male',55.7876952,10.0274921,18.4,138,1367932125
 'run',187168406, 'male',55.7878271,10.0275029,19.8,139,1367932131
 'run',187168406, 'male',55.7878785,10.0275595,20.2,138,1367932135
 'run',187168406, 'male',55.7878858,10.0277527,20.8,137,1367932140
 'run',187168406, 'male',55.7878147,10.0283171,22.6,138,1367932151
 'run',187168406, 'male',55.7877595,10.0287338,23.6,139,1367932159
 'run',187168406, 'male',55.7876789,10.0293221,24.2,138,1367932170
 'run',187168406, 'male',55.787583,10.0298668,23.8,136,1367932181
 'run',187168406, 'male',55.7875385,10.0303577,23.8,137,1367932190
 'run',187168406, 'male',55.787498,10.0306289,23.8,137,1367932195
 'run',187168406, 'male',55.7874295,10.031081,23.4,135,1367932205
 'run',187168406, 'male',55.7874258,10.031223,23.4,134,1367932210
 'run',187168406, 'male',55.787431,10.0310216,23.2,132,1367932215
 'run',187168406, 'male',55.7875017,10.0306451,23.4,131,1367932222
 'run',187168406, 'male',55.7876109,10.0301012,24,133,1367932233
 'run',187168406, 'male',55.7876798,10.0295661,25.4,136,1367932243
 'run',187168406, 'male',55.7877845,10.0289673,27.8,137,1367932254
 'run',187168406, 'male',55.7878489,10.0285337,28.8,138,1367932262
 'run',187168406, 'male',55.7878732,10.0283632,29,139,1367932266
 'run',187168406, 'male',55.7879233,10.0280427,29.6,139,1367932272
 'run',187168406, 'male',55.7880451,10.0275832,29.8,141,1367932281
 'run',187168406, 'male',55.788197,10.0270682,30.8,141,1367932291
 'run',187168406, 'male',55.7883019,10.026488,32.2,143,1367932302
 'run',187168406, 'male',55.7884059,10.0259813,34,144,1367932312
 'run',187168406, 'male',55.7885222,10.0254369,34.4,144,1367932323
 'run',187168406, 'male',55.7886494,10.0250061,34.6,145,1367932332
 'run',187168406, 'male',55.7886976,10.0247408,34.4,144,1367932337
 'run',187168406, 'male',55.7887923,10.0242251,34.4,145,1367932347
 'run',187168406, 'male',55.7889091,10.0237131,34.8,144,1367932357
 'run',187168406, 'male',55.7889493,10.0235559,34.6,144,1367932363
 'run',187168406, 'male',55.7891086,10.0236795,34.6,144,1367932369
 'run',187168406, 'male',55.7893407,10.0238903,34.2,143,1367932379
 'run',187168406, 'male',55.7893003,10.0240827,34,142,1367932383
 'run',187168406, 'male',55.7891447,10.0242351,33.6,139,1367932392
 'run',187168428, 'male',55.789133,10.0240127,26.4,63,1367532443
 'run',187168428, 'male',55.7891264,10.0240076,26.4,62,1367532444
 'run',187168428, 'male',55.7891081,10.023881,26.2,67,1367532448
 'run',187168428, 'male',55.7890935,10.0238452,26,70,1367532449
 'run',187168428, 'male',55.7890217,10.0237711,26,77,1367532452
 'run',187168428, 'male',55.7889543,10.0237343,25.8,84,1367532454
 'run',187168428, 'male',55.7888969,10.0237078,25.8,89,1367532456
 'run',187168428, 'male',55.788816,10.0236555,25.6,96,1367532459
 'run',187168428, 'male',55.7887232,10.0237482,25.6,103,1367532464
 'run',187168428, 'male',55.7887193,10.0238906,25.6,106,1367532466
 'run',187168428, 'male',55.788661,10.0241942,25.6,111,1367532471
 'run',187168428, 'male',55.7886007,10.024473,25.4,115,1367532476
 'run',187168428, 'male',55.7885461,10.0248182,25.2,117,1367532482
 'run',187168428, 'male',55.7884347,10.0252617,24.8,119,1367532491
 'run',187168428, 'male',55.7883341,10.0257802,24.6,122,1367532501
 'run',187168428, 'male',55.7882902,10.0260451,24.4,124,1367532506
 'run',187168428, 'male',55.788173,10.0265758,24,127,1367532516
 'run',187168428, 'male',55.7880623,10.0271563,24,131,1367532527
 'run',187168428, 'male',55.7879939,10.0274228,23.8,132,1367532532
 'run',187168428, 'male',55.7878894,10.0277128,24,132,1367532540
 'run',187168428, 'male',55.78776,10.0275677,24,132,1367532545
 'run',187168428, 'male',55.7876118,10.0276106,24,132,1367532549
 'run',187168428, 'male',55.7873398,10.0276849,24.2,132,1367532557
 'run',187168428, 'male',55.7873153,10.0276909,24.2,133,1367532558
 'run',187168428, 'male',55.7870717,10.0277402,24,133,1367532568
 'run',187168428, 'male',55.7868378,10.0278236,24.2,134,1367532574
 'run',187168428, 'male',55.7867134,10.0277259,24.4,134,1367532578
 'run',187168428, 'male',55.7865008,10.0274032,24.8,133,1367532587
 'run',187168428, 'male',55.7863396,10.0272767,25.6,132,1367532596
 'run',187168428, 'male',55.7863032,10.0275324,25.4,132,1367532600
 'run',187168428, 'male',55.7862404,10.0280938,25.2,133,1367532610
 'run',187168428, 'male',55.7861593,10.0286274,24.8,134,1367532620
 'run',187168428, 'male',55.7860907,10.0288704,24.8,134,1367532623
 'run',187168428, 'male',55.7860657,10.0290606,24.8,135,1367532629
 'run',187168428, 'male',55.7858654,10.0289883,24.8,135,1367532635
 'run',187168428, 'male',55.785825,10.0289533,24.8,136,1367532636
 'run',187168428, 'male',55.7854836,10.0288551,24.6,136,1367532646
 'run',187168428, 'male',55.7851956,10.0286856,25,135,1367532656
 'run',187168428, 'male',55.7850849,10.0286779,24.8,136,1367532660
 'run',187168428, 'male',55.7848362,10.0285038,24.6,138,1367532669
 'run',187168428, 'male',55.7846949,10.0280655,24.8,139,1367532677
 'run',187168428, 'male',55.7846052,10.0277916,24.8,139,1367532682
 'run',187168428, 'male',55.7844921,10.0273294,26,140,1367532690
 'run',187168428, 'male',55.7843596,10.0271403,25.6,139,1367532699
 'run',187168428, 'male',55.7842571,10.0270211,25.4,139,1367532703
 'run',187168428, 'male',55.784101,10.0266311,25,140,1367532712
 'run',187168428, 'male',55.784044,10.0264613,25,139,1367532716
 'run',187168428, 'male',55.7839483,10.0263163,24.8,139,1367532720
 'run',187168428, 'male',55.7838225,10.0263591,24.4,138,1367532725
 'run',187168428, 'male',55.7837386,10.0262226,24.4,137,1367532730
 'run',187168428, 'male',55.7836831,10.0261057,24,135,1367532734
 'run',187168428, 'male',55.783622,10.0260005,23.8,134,1367532738
 'run',187168428, 'male',55.7835963,10.025937,23.8,133,1367532740
 'run',187168428, 'male',55.7834401,10.0259352,23.2,131,1367532748
 'run',187168428, 'male',55.7833347,10.026025,22.6,130,1367532753
 'run',187168428, 'male',55.783197,10.0260577,22.2,129,1367532758
 'run',187168428, 'male',55.7830391,10.0262996,21,126,1367532768
 'run',187168428, 'male',55.7829762,10.026534,20,123,1367532774
 'run',187168428, 'male',55.7829614,10.0265568,19.8,123,1367532775
 'run',187168428, 'male',55.78292,10.026673,19,120,1367532780
 'run',187168428, 'male',55.7828281,10.0265976,18.2,119,1367532786
 'run',187168428, 'male',55.782771,10.0265917,17.4,118,1367532791
 'run',187168428, 'male',55.7826614,10.0264679,16.8,117,1367532796
 'run',187168428, 'male',55.7825517,10.0263424,15.8,120,1367532803
 'run',187168428, 'male',55.7825324,10.0263593,15.6,120,1367532804
 'run',187168428, 'male',55.7823147,10.0261038,14.4,123,1367532814
 'run',187168428, 'male',55.7821756,10.0257655,13.2,127,1367532823
 'run',187168428, 'male',55.7821599,10.0257427,13,127,1367532824
 'run',187168428, 'male',55.7820667,10.0255152,12.2,128,1367532830
 'run',187168428, 'male',55.7820085,10.0254366,11.8,128,1367532833
 'run',187168428, 'male',55.7818562,10.0250997,10.6,130,1367532843
 'run',187168428, 'male',55.7818783,10.0249774,10.2,130,1367532847
 'run',187168428, 'male',55.7818649,10.0246579,9.6,131,1367532853
 'run',187168428, 'male',55.7817923,10.0241786,8.6,132,1367532863
 'run',187168428, 'male',55.781698,10.0237851,8,134,1367532871
 'run',187168428, 'male',55.7816531,10.0235619,7.6,134,1367532875
 'run',187168428, 'male',55.7815755,10.0230864,7,136,1367532885
 'run',187168428, 'male',55.7814135,10.0228119,6.6,137,1367532894
 'run',187168428, 'male',55.7813805,10.0226247,6.2,138,1367532898
 'run',187168428, 'male',55.7812914,10.0222902,5.8,138,1367532907
 'run',187168428, 'male',55.7812076,10.0220467,5.2,138,1367532916
 'run',187168428, 'male',55.7811733,10.0218944,5,138,1367532920
 'run',187168428, 'male',55.7811339,10.0216691,4.6,137,1367532926
 'run',187168428, 'male',55.7810362,10.0213453,4.2,138,1367532934
 'run',187168428, 'male',55.7810306,10.0212754,4.2,139,1367532937
 'run',187168428, 'male',55.7809978,10.0210884,3.8,138,1367532943
 'run',187168428, 'male',55.780832,10.0208489,3.6,137,1367532952
 'run',187168428, 'male',55.7808281,10.0208191,3.6,137,1367532953
 'run',187168428, 'male',55.7807785,10.0205611,3.4,137,1367532958
 'run',187168428, 'male',55.7807726,10.0204127,3.2,138,1367532963
 'run',187168428, 'male',55.7807495,10.0203665,3.2,138,1367532965
 'run',187168428, 'male',55.7806252,10.0200636,2.8,137,1367532974
 'run',187168428, 'male',55.7805926,10.0199187,2.6,137,1367532978
 'run',187168428, 'male',55.7804793,10.0196371,2.4,137,1367532987
 'run',187168428, 'male',55.7803978,10.0195026,2.4,137,1367532992
 'run',187168428, 'male',55.7803081,10.0193513,2.4,139,1367532997
 'run',187168428, 'male',55.7801487,10.0190998,2.2,140,1367533005
 'run',187168428, 'male',55.7800269,10.0189327,2.2,141,1367533012
 'run',187168428, 'male',55.7799923,10.0188578,2.2,140,1367533014
 'run',187168428, 'male',55.7799576,10.0187085,2.2,140,1367533019
 'run',187168428, 'male',55.7799401,10.018682,2.2,138,1367533023
 'run',187168428, 'male',55.7799217,10.0186743,2,135,1367533025
 'run',187168428, 'male',55.7797897,10.0184634,1.8,132,1367533032
 'run',187168428, 'male',55.7795962,10.0182398,1.4,135,1367533042
 'run',187168428, 'male',55.7794934,10.0181448,1,136,1367533047
 'run',187168428, 'male',55.779405,10.0180894,0.8,135,1367533051
 'run',187168428, 'male',55.7792416,10.0180404,0.4,134,1367533061
 'run',187168428, 'male',55.7792197,10.0180231,0.4,134,1367533062
 'run',187168428, 'male',55.7790888,10.0178923,0.2,134,1367533069
 'run',187168428, 'male',55.7790664,10.0178596,0.2,133,1367533073
 'run',187168428, 'male',55.7790558,10.0178239,0,130,1367533077
 'run',187168428, 'male',55.7790315,10.0177866,0,129,1367533079
 'run',187168428, 'male',55.7788769,10.0175778,-0.2,130,1367533087
 'run',187168428, 'male',55.7787258,10.0174893,-0.2,133,1367533093
 'run',187168428, 'male',55.7784675,10.0173297,-0.4,136,1367533103
 'run',187168428, 'male',55.7783437,10.0172909,-0.4,136,1367533107
 'run',187168428, 'male',55.7780647,10.0172031,-0.8,137,1367533117
 'run',187168428, 'male',55.7780166,10.0171777,-0.8,138,1367533119
 'run',187168428, 'male',55.777959,10.0171247,-0.8,138,1367533121
 'run',187168428, 'male',55.7777622,10.0170478,-1.2,137,1367533129
 'run',187168428, 'male',55.7775085,10.0169345,-1.6,138,1367533138
 'run',187168428, 'male',55.7773271,10.0169158,-1.8,139,1367533145
 'run',187168428, 'male',55.7770153,10.01684,-2,141,1367533157
 'run',187168428, 'male',55.776792,10.0167335,-2.4,141,1367533167
 'run',187168428, 'male',55.7766956,10.0166376,-2.6,140,1367533172
 'run',187168428, 'male',55.7766044,10.0165682,-2.6,139,1367533177
 'run',187168428, 'male',55.7764195,10.0163491,-2.6,138,1367533187
 'run',187168428, 'male',55.7762845,10.016288,-2.6,139,1367533193
 'run',187168428, 'male',55.7760471,10.0161971,-2.6,141,1367533203
 'run',187168428, 'male',55.7757884,10.0161431,-2.6,142,1367533213
 'run',187168428, 'male',55.7756647,10.0161218,-2.6,142,1367533217
 'run',187168428, 'male',55.775402,10.0158877,-2.6,139,1367533228
 'run',187168428, 'male',55.7751731,10.0157978,-2.6,140,1367533236
 'run',187168428, 'male',55.7750179,10.0157684,-2.6,140,1367533241
 'run',187168428, 'male',55.7747159,10.0157104,-2.4,141,1367533251
 'run',187168428, 'male',55.7744042,10.0156191,-2.4,140,1367533261
 'run',187168428, 'male',55.7742239,10.0155876,-2.6,139,1367533267
 'run',187168428, 'male',55.7739297,10.0154778,-2.6,139,1367533277
 'run',187168428, 'male',55.7737896,10.0154098,-2.8,139,1367533282
 'run',187168428, 'male',55.7734584,10.015337,-2.8,138,1367533294
 'run',187168428, 'male',55.7731141,10.0152907,-1.8,139,1367533305
 'run',187168428, 'male',55.7729632,10.0153078,-1.4,139,1367533310
 'run',187168428, 'male',55.7725994,10.0153879,-0.6,138,1367533321
 'run',187168428, 'male',55.7722822,10.0154095,0,137,1367533331
 'run',187168428, 'male',55.7721957,10.0154091,0,137,1367533335
 'run',187168428, 'male',55.7718729,10.0154867,0.4,140,1367533346
 'run',187168428, 'male',55.7715742,10.015462,0.8,141,1367533356
 'run',187168428, 'male',55.7714281,10.0154447,0.8,141,1367533361
 'run',187168428, 'male',55.7711302,10.0154579,0.8,141,1367533371
 'run',187168428, 'male',55.770879,10.0154675,0.8,141,1367533380
 'run',187168428, 'male',55.7707255,10.0154437,0.6,141,1367533385
 'run',187168428, 'male',55.7704365,10.015481,0.6,139,1367533396
 'run',187168428, 'male',55.7701149,10.0156455,0.6,139,1367533408
 'run',187168428, 'male',55.7699693,10.0156855,0.6,140,1367533413
 'run',187168428, 'male',55.7696118,10.0157709,1,141,1367533424
 'run',187168428, 'male',55.769303,10.01583,0.8,139,1367533434
 'run',187168428, 'male',55.7692221,10.0158428,0.6,138,1367533437
 'run',187168428, 'male',55.768927,10.0159078,0.2,140,1367533447
 'run',187168428, 'male',55.7685991,10.0160399,0,140,1367533458
 'run',187168428, 'male',55.7684167,10.0161105,-0.2,140,1367533464
 'run',187168428, 'male',55.7681253,10.0161587,-0.4,141,1367533474
 'run',187168428, 'male',55.7679438,10.0162367,-0.6,141,1367533480
 'run',187168428, 'male',55.7676388,10.0162853,-0.8,141,1367533490
 'run',187168428, 'male',55.7673408,10.016377,-1,142,1367533500
 'run',187168428, 'male',55.7673164,10.0164018,-1,142,1367533501
 'run',187168428, 'male',55.7669567,10.0165942,-1.4,140,1367533514
 'run',187168428, 'male',55.7667343,10.0166432,-1.6,141,1367533521
 'run',187168428, 'male',55.7665711,10.0167009,-1.8,142,1367533526
 'run',187168428, 'male',55.7662296,10.016849,-1.6,143,1367533537
 'run',187168428, 'male',55.7659476,10.0169596,-1.2,143,1367533547
 'run',187168428, 'male',55.7658174,10.0169966,-1,143,1367533552
 'run',187168428, 'male',55.7655374,10.0171489,-1.2,143,1367533562
 'run',187168428, 'male',55.7652393,10.0173463,-1.4,143,1367533573
 'run',187168428, 'male',55.765125,10.0174095,-1.6,143,1367533577
 'run',187168428, 'male',55.7647539,10.0176501,-1.8,143,1367533589
 'run',187168428, 'male',55.7644799,10.0177827,-1.8,143,1367533598
 'run',187168428, 'male',55.7643219,10.0179158,-1.8,144,1367533604
 'run',187168428, 'male',55.7640457,10.0180832,-1.4,144,1367533614
 'run',187168428, 'male',55.7636939,10.0182632,-1.4,141,1367533627
 'run',187168428, 'male',55.7635717,10.0183589,-1.4,140,1367533632
 'run',187168428, 'male',55.763324,10.0185517,-1.4,140,1367533642
 'run',187168428, 'male',55.7630585,10.0187775,-1.4,142,1367533652
 'run',187168428, 'male',55.7629191,10.0189227,-1.6,141,1367533657
 'run',187168428, 'male',55.7625997,10.019252,-1.6,143,1367533669
 'run',187168428, 'male',55.7625776,10.0192769,-1.6,143,1367533670
 'run',187168428, 'male',55.7622785,10.019627,-1.6,143,1367533682
 'run',187168428, 'male',55.7620148,10.0199092,-1.2,142,1367533692
 'run',187168428, 'male',55.7618496,10.0200542,-1,143,1367533698
 'run',187168428, 'male',55.7615903,10.0203711,-0.6,144,1367533709
 'run',187168428, 'male',55.7613312,10.020702,-0.2,143,1367533720
 'run',187168428, 'male',55.7611698,10.0208496,-0.2,143,1367533727
 'run',187168428, 'male',55.7610218,10.0210746,-0.2,142,1367533734
 'run',187168428, 'male',55.7608655,10.0213433,0.2,141,1367533742
 'run',187168428, 'male',55.7608256,10.0213846,0.2,140,1367533744
 'run',187168428, 'male',55.760663,10.0216087,0.6,140,1367533752
 'run',187168428, 'male',55.760512,10.0219266,0.6,140,1367533762
 'run',187168428, 'male',55.760419,10.0220495,0.4,138,1367533768
 'run',187168428, 'male',55.7603496,10.0222067,0.4,137,1367533773
 'run',187168428, 'male',55.7601674,10.0224776,0,135,1367533784
 'run',187168428, 'male',55.7600573,10.0226019,-0.2,136,1367533790
 'run',187168428, 'male',55.7599,10.0228413,-0.2,137,1367533800
 'run',187168428, 'male',55.7597356,10.0230724,-0.2,139,1367533809
 'run',187168428, 'male',55.7597018,10.0231143,-0.2,139,1367533811
 'run',187168428, 'male',55.7596022,10.0231692,0,139,1367533816
 'run',187168428, 'male',55.7595145,10.0231081,-0.2,139,1367533821
 'run',187168428, 'male',55.7594733,10.0231975,-0.2,139,1367533825
 'run',187168428, 'male',55.7594904,10.0233774,-0.2,139,1367533829
 'run',187168428, 'male',55.759447,10.0235287,-0.2,139,1367533833
 'run',187168428, 'male',55.759236,10.0239546,-0.4,139,1367533846
 'run',187168428, 'male',55.759076,10.0242889,-0.6,140,1367533857
 'run',187168428, 'male',55.7589738,10.0244768,-0.8,140,1367533863
 'run',187168428, 'male',55.7588055,10.02475,-1,142,1367533872
 'run',187168428, 'male',55.7586379,10.0250489,-1,142,1367533882
 'run',187168428, 'male',55.7585275,10.0252465,-1.2,141,1367533888
 'run',187168428, 'male',55.7583342,10.0257375,-1,139,1367533901
 'run',187168428, 'male',55.7581737,10.0263113,-0.6,140,1367533914
 'run',187168428, 'male',55.7581054,10.0265255,-0.8,141,1367533919
 'run',187168428, 'male',55.7579762,10.0269238,-1,142,1367533929
 'run',187168428, 'male',55.7578236,10.0273665,-1.2,142,1367533941
 'run',187168428, 'male',55.7577524,10.0275492,-1.4,143,1367533946
 'run',187168428, 'male',55.7576638,10.0279147,-1.6,145,1367533955
 'run',187168428, 'male',55.7575364,10.0283301,-1.8,145,1367533965
 'run',187168428, 'male',55.7574629,10.0285319,-1.8,146,1367533970
 'run',187168428, 'male',55.7572771,10.0289713,-2,142,1367533982
 'run',187168428, 'male',55.7571702,10.0293234,-2,140,1367533991
 'run',187168428, 'male',55.7571068,10.0295837,-2.2,140,1367533997
 'run',187168428, 'male',55.7570341,10.0299546,-2.8,141,1367534007
 'run',187168428, 'male',55.7569565,10.0303626,-3,142,1367534016
 'run',187168428, 'male',55.7568892,10.0306447,-3.4,142,1367534022
 'run',187168428, 'male',55.7568077,10.0310451,-3.8,142,1367534032
 'run',187168428, 'male',55.7567807,10.0313051,-4.2,141,1367534038
 'run',187168428, 'male',55.7568055,10.0317381,-4.6,141,1367534047
 'run',187168428, 'male',55.7569299,10.0321621,-5,141,1367534057
 'run',187168428, 'male',55.7569806,10.0323653,-5.2,142,1367534062
 'run',187168428, 'male',55.7570089,10.0326328,-5,141,1367534068
 'run',187168428, 'male',55.7570837,10.032926,-4.6,139,1367534075
 'run',187168428, 'male',55.7571659,10.0331477,-4.2,139,1367534080
 'run',187168428, 'male',55.7572913,10.0335472,-3,141,1367534090
 'run',187168428, 'male',55.7573277,10.0337509,-2.4,140,1367534095
 'run',187168428, 'male',55.7573277,10.0337509,-2.4,140,1367534095
 'run',187168428, 'male',55.7574508,10.0342077,-1,142,1367534106
 'run',187168428, 'male',55.7575189,10.0346728,0.6,142,1367534117
 'run',187168428, 'male',55.7575585,10.034885,1.2,142,1367534122
 'run',187168428, 'male',55.7575334,10.0350359,1.4,142,1367534126
 'run',187168428, 'male',55.7574013,10.0353182,1,136,1367534134
 'run',187168428, 'male',55.7573609,10.0354171,1,134,1367534137
 'run',187168428, 'male',55.7572156,10.0357672,0.6,133,1367534147
 'run',187168428, 'male',55.7570507,10.036181,0.2,133,1367534159
 'run',187168428, 'male',55.7570006,10.0363299,0,136,1367534163
 'run',187168428, 'male',55.756868,10.0367338,-0.4,137,1367534173
 'run',187168428, 'male',55.7567391,10.0371164,-1,136,1367534185
 'run',187168428, 'male',55.7566905,10.0373316,-1.4,137,1367534191
 'run',187168428, 'male',55.7565882,10.0377668,-1.8,135,1367534202
 'run',187168428, 'male',55.7565165,10.0379683,-2,136,1367534208
 'run',187168428, 'male',55.7563953,10.0382448,-2.6,139,1367534217
 'run',187168428, 'male',55.7563177,10.0384628,-3,139,1367534224
 'run',187168428, 'male',55.7562969,10.0385326,-3,139,1367534226
 'run',187168428, 'male',55.7562375,10.0387971,-3.2,139,1367534234
 'run',187168428, 'male',55.7561764,10.0390643,-3.6,141,1367534243
 'run',187168428, 'male',55.7561565,10.0391186,-3.6,141,1367534246
 'run',187168428, 'male',55.7561912,10.0390449,-3.6,141,1367534249
 'run',187168428, 'male',55.7562254,10.0388446,-3.8,141,1367534254
 'run',187168428, 'male',55.7562787,10.0386935,-3.8,140,1367534258
 'run',187168428, 'male',55.7563309,10.0385612,-3.8,141,1367534262
 'run',187168428, 'male',55.7563922,10.0383278,-3.8,141,1367534268
 'run',187168428, 'male',55.7564719,10.0380693,-3.8,140,1367534274
 'run',187168428, 'male',55.7566337,10.0375888,-3.4,142,1367534286
 'run',187168428, 'male',55.7567376,10.0371214,-3.2,143,1367534297
 'run',187168428, 'male',55.7567824,10.0369191,-3,144,1367534302
 'run',187168428, 'male',55.7569201,10.0364025,-2.4,144,1367534314
 'run',187168428, 'male',55.7570611,10.0360255,-1.6,144,1367534324
 'run',187168428, 'male',55.7571453,10.0358096,-1.4,144,1367534330
 'run',187168428, 'male',55.7572861,10.0354,-1,145,1367534340
 'run',187168428, 'male',55.7573558,10.0352234,-1,145,1367534345
 'run',187168428, 'male',55.7574835,10.0348559,-1.2,143,1367534354
 'run',187168428, 'male',55.7574574,10.034393,-1,142,1367534365
 'run',187168428, 'male',55.7574039,10.03414,-0.8,142,1367534371
 'run',187168428, 'male',55.7572637,10.0337019,-0.2,143,1367534381
 'run',187168428, 'male',55.7571681,10.0332156,0.2,143,1367534391
 'run',187168428, 'male',55.7571217,10.0330171,0.2,144,1367534396
 'run',187168428, 'male',55.7569967,10.0326176,0,144,1367534406
 'run',187168428, 'male',55.756913,10.0321889,-0.2,144,1367534415
 'run',187168428, 'male',55.7568838,10.0319958,-0.2,143,1367534420
 'run',187168428, 'male',55.7568152,10.0315993,-0.2,144,1367534429
 'run',187168428, 'male',55.7568184,10.0309984,-0.2,145,1367534441
 'run',187168428, 'male',55.7568574,10.0307897,-0.4,145,1367534446
 'run',187168428, 'male',55.7569398,10.0304594,-0.4,145,1367534453
 'run',187168428, 'male',55.7570278,10.0301271,-0.2,145,1367534460
 'run',187168428, 'male',55.7570848,10.0298839,0,144,1367534465
 'run',187168428, 'male',55.7571817,10.0294628,0.8,143,1367534474
 'run',187168428, 'male',55.757279,10.029002,1.6,144,1367534484
 'run',187168428, 'male',55.7573258,10.0288726,1.6,143,1367534488
 'run',187168428, 'male',55.7574842,10.0284383,1.4,143,1367534500
 'run',187168428, 'male',55.7576121,10.0281425,1.2,143,1367534508
 'run',187168428, 'male',55.7576787,10.0278938,0.8,143,1367534514
 'run',187168428, 'male',55.7577861,10.0273979,0.4,144,1367534525
 'run',187168428, 'male',55.7578623,10.0271939,0.2,144,1367534530
 'run',187168428, 'male',55.758031,10.0266502,-0.2,144,1367534543
 'run',187168428, 'male',55.7581893,10.0261673,-0.6,146,1367534554
 'run',187168428, 'male',55.7582558,10.0259364,-0.6,146,1367534559
 'run',187168428, 'male',55.7584102,10.0255111,-0.8,146,1367534569
 'run',187168428, 'male',55.7585708,10.0251047,-1,147,1367534579
 'run',187168428, 'male',55.7586919,10.0249009,-1.2,147,1367534585
 'run',187168428, 'male',55.7588693,10.0245878,-1.4,147,1367534595
 'run',187168428, 'male',55.7590724,10.0242069,-1.8,146,1367534607
 'run',187168428, 'male',55.7591745,10.0240354,-2,147,1367534612
 'run',187168428, 'male',55.7593221,10.0237868,-2.4,147,1367534620
 'run',187168428, 'male',55.7594486,10.0235318,-2.6,146,1367534627
 'run',187168428, 'male',55.7595629,10.0233344,-2.8,146,1367534633
 'run',187168428, 'male',55.7595709,10.0231898,-3,146,1367534637
 'run',187168428, 'male',55.7595308,10.0229586,-3,145,1367534643
 'run',187168428, 'male',55.7595446,10.0229417,-3,145,1367534644
 'run',187168428, 'male',55.7596456,10.0230445,-3.2,144,1367534648
 'run',187168428, 'male',55.7598355,10.0228765,-3.2,142,1367534657
 'run',187168428, 'male',55.7598179,10.0226841,-3.2,142,1367534662
 'run',187168428, 'male',55.7598338,10.0224446,-3.2,143,1367534667
 'run',187168428, 'male',55.7600435,10.0220872,-3.2,143,1367534676
 'run',187168428, 'male',55.7601383,10.0219047,-3.2,143,1367534681
 'run',187168428, 'male',55.7603601,10.0215415,-3.2,143,1367534691
 'run',187168428, 'male',55.7605057,10.0214819,-3.4,142,1367534696
 'run',187168428, 'male',55.7606473,10.021599,-3.4,141,1367534702
 'run',187168428, 'male',55.7608076,10.0214295,-3.4,141,1367534709
 'run',187168428, 'male',55.7608475,10.0213019,-3.6,141,1367534713
 'run',187168428, 'male',55.7609568,10.0208461,-3.6,140,1367534723
 'run',187168428, 'male',55.7611886,10.0206071,-3.6,140,1367534732
 'run',187168428, 'male',55.7613708,10.0204684,-3.4,141,1367534738
 'run',187168428, 'male',55.7616711,10.0203176,-3.2,142,1367534748
 'run',187168428, 'male',55.7619801,10.0199642,-3.4,143,1367534760
 'run',187168428, 'male',55.7621617,10.0198068,-3.4,143,1367534766
 'run',187168428, 'male',55.7623807,10.0195329,-3.4,143,1367534775
 'run',187168428, 'male',55.7624106,10.0195037,-3.4,143,1367534776
 'run',187168428, 'male',55.7625455,10.0193619,-3.6,144,1367534781
 'run',187168428, 'male',55.7628235,10.019117,-3.6,144,1367534791
 'run',187168428, 'male',55.7631338,10.0187928,-3,144,1367534803
 'run',187168428, 'male',55.7632429,10.0186243,-2.8,143,1367534808
 'run',187168428, 'male',55.7635483,10.0183595,-2.8,142,1367534820
 'run',187168428, 'male',55.7638334,10.0181364,-2.4,141,1367534830
